X,Y,NAME,POSIT_VEG,POSIT_RES,POSIT_ARB,LONGUEUR,NACELLE,ZAR,ESSENCE_PR,COM,photo,layer,NUM_UNIQUE,icon_url
0.6657989,44.36981508,Isolé 1448,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4037",./0.png
0.66642887,44.36942713,Isolé 1449,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE/ORME,,,ISOLE ZONE 3,"4038",./0.png
0.66685235,44.36917576,Isolé 145,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 3,"4039",./0.png
0.66681435,44.36863207,Isolé 1450,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4040",./0.png
0.66085518,44.36608166,Isolé 1451,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4041",./0.png
0.66089725,44.36596412,Isolé 1452,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 3,"4042",./0.png
0.66007968,44.3655764,Isolé 1453,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER/ORME,,,ISOLE ZONE 3,"4043",./0.png
0.66072966,44.36643991,Isolé 1454,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 3,"4044",./0.png
0.66058165,44.36687903,Isolé 1455,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER/THUYA,,,ISOLE ZONE 3,"4045",./0.png
0.66025981,44.36867953,Isolé 1456,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4046",./0.png
0.66763591,44.36699706,Isolé 1457,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 3,"4047",./0.png
0.66777834,44.36705507,Isolé 1458,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4048",./0.png
0.66794355,44.36709714,Isolé 1459,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4049",./0.png
0.66804183,44.36562668,Isolé 146,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4050",./0.png
0.66821338,44.36552793,Isolé 1460,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4051",./0.png
0.66825819,44.36545032,Isolé 1461,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 3,"4052",./0.png
0.66847715,44.36528991,Isolé 1462,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4053",./0.png
0.6683783,44.36525686,Isolé 1463,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4054",./0.png
0.67029543,44.36549826,Isolé 1464,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4055",./0.png
0.67041469,44.3655646,Isolé 1465,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4056",./0.png
0.67053949,44.36569978,Isolé 1466,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AILANTE,,,ISOLE ZONE 3,"4057",./0.png
0.67184058,44.36590374,Isolé 1467,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AILANTE,,,ISOLE ZONE 3,"4058",./0.png
0.67196009,44.36592229,Isolé 1468,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AILANTE,,,ISOLE ZONE 3,"4059",./0.png
0.66900742,44.3647282,Isolé 1469,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 3,"4060",./0.png
0.67101655,44.36349694,Isolé 147,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 3,"4061",./0.png
0.6719161,44.36368371,Isolé 1470,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 3,"4062",./0.png
0.67200504,44.36370904,Isolé 1471,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4063",./0.png
0.67219121,44.36376367,Isolé 1472,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4064",./0.png
0.67087734,44.36257803,Isolé 1473,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4065",./0.png
0.6673529,44.36569799,Isolé 1474,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4066",./0.png
0.66746513,44.3649334,Isolé 1475,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4067",./0.png
0.66766447,44.36426124,Isolé 1476,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BUIS,,,ISOLE ZONE 3,"4068",./0.png
0.6677243,44.36408481,Isolé 1477,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BUIS,,,ISOLE ZONE 3,"4069",./0.png
0.6666727,44.3631231,Isolé 1478,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4070",./0.png
0.66638889,44.36291403,Isolé 1479,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4071",./0.png
0.66952602,44.37022037,Isolé 148,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4072",./0.png
0.66968633,44.37025367,Isolé 1480,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4073",./0.png
0.66984457,44.37029054,Isolé 1481,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4074",./0.png
0.66988663,44.36981012,Isolé 1482,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4075",./0.png
0.67002393,44.36938994,Isolé 1483,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TAMARIS/LAURIER,,,ISOLE ZONE 3,"4076",./0.png
0.6700515,44.36926963,Isolé 1484,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4077",./0.png
0.66998024,44.37035587,Isolé 1485,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 3,"4078",./0.png
0.67010197,44.37041019,Isolé 1486,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4079",./0.png
0.67133724,44.37100042,Isolé 1487,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 3,"4080",./0.png
0.67142648,44.37088299,Isolé 1488,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4081",./0.png
0.67150766,44.37081869,Isolé 1489,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER/PRUNIER,,,ISOLE ZONE 3,"4082",./0.png
0.67164457,44.37074362,Isolé 149,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4083",./0.png
0.67223171,44.37051928,Isolé 1490,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CYPRÈS,,,ISOLE ZONE 3,"4084",./0.png
0.67234011,44.37051336,Isolé 1491,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 3,"4085",./0.png
0.67244799,44.37050821,Isolé 1492,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,GLYCINE,,,ISOLE ZONE 3,"4086",./0.png
0.67249423,44.37039109,Isolé 1493,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/ÉRABLE/ORME,,,ISOLE ZONE 3,"4087",./0.png
0.67260464,44.37036273,Isolé 1494,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 3,"4088",./0.png
0.67278783,44.37035771,Isolé 1495,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4089",./0.png
0.67350716,44.37005117,Isolé 1496,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORNEMENT,,,ISOLE ZONE 3,"4090",./0.png
0.67204851,44.37117604,Isolé 1497,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4091",./0.png
0.67345288,44.3713861,Isolé 1498,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 3,"4092",./0.png
0.67356995,44.37141993,Isolé 1499,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 3,"4093",./0.png
0.67359843,44.37148256,Isolé 15,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 3,"4094",./0.png
0.67368413,44.37153102,Isolé 150,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BUIS,,,ISOLE ZONE 3,"4095",./0.png
0.67380035,44.37158502,Isolé 1500,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4096",./0.png
0.67387486,44.37162821,Isolé 1501,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 3,"4097",./0.png
0.6739372,44.37167209,Isolé 1502,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4098",./0.png
0.67400525,44.37164208,Isolé 1503,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4099",./0.png
0.67435739,44.37198387,Isolé 1504,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 3,"4100",./0.png
0.67465483,44.37199475,Isolé 1505,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4101",./0.png
0.67474209,44.37210379,Isolé 1506,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRUITIER,,,ISOLE ZONE 3,"4102",./0.png
0.67543693,44.37206012,Isolé 1507,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 3,"4103",./0.png
0.67557521,44.37208754,Isolé 1508,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4104",./0.png
0.6758988,44.37187493,Isolé 1509,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4105",./0.png
0.67608445,44.37176529,Isolé 151,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4106",./0.png
0.6699686,44.37050822,Isolé 1510,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4107",./0.png
0.66993644,44.37064753,Isolé 1511,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4108",./0.png
0.66993954,44.371003,Isolé 1512,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4109",./0.png
0.66983443,44.37103933,Isolé 1513,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 3,"4110",./0.png
0.66997325,44.37106456,Isolé 1514,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4111",./0.png
0.67007699,44.37111614,Isolé 1515,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4112",./0.png
0.67019681,44.37126821,Isolé 1516,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4113",./0.png
0.67026504,44.37132179,Isolé 1517,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 3,"4114",./0.png
0.67037936,44.37155229,Isolé 1518,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 3,"4115",./0.png
0.67053145,44.37155047,Isolé 1519,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 3,"4116",./0.png
0.6706238,44.37169634,Isolé 152,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4117",./0.png
0.67079651,44.37170456,Isolé 1520,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 3,"4118",./0.png
0.67150359,44.37215727,Isolé 1521,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 3,"4119",./0.png
0.67160915,44.37225529,Isolé 1522,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4120",./0.png
0.67168687,44.372324,Isolé 1523,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4121",./0.png
0.67171985,44.37235408,Isolé 1524,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PALMIER,,,ISOLE ZONE 3,"4122",./0.png
0.67166363,44.37246633,Isolé 1525,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 3,"4123",./0.png
0.67181634,44.37247535,Isolé 1526,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 3,"4124",./0.png
0.67187778,44.37254703,Isolé 1527,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 3,"4125",./0.png
0.67197258,44.37262413,Isolé 1528,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 3,"4126",./0.png
0.67192138,44.37279403,Isolé 1529,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CYPRÈS,,,ISOLE ZONE 3,"4127",./0.png
0.67204967,44.3729204,Isolé 153,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4128",./0.png
0.67224582,44.37294103,Isolé 1530,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER/CHÊNE,,,ISOLE ZONE 3,"4129",./0.png
0.67225294,44.37310114,Isolé 1531,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4130",./0.png
0.67244873,44.3731444,Isolé 1532,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4131",./0.png
0.67236625,44.37323511,Isolé 1533,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4132",./0.png
0.67251499,44.37323856,Isolé 1534,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4133",./0.png
0.67246891,44.37337638,Isolé 1535,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,POMMIER,,,ISOLE ZONE 3,"4134",./0.png
0.67281249,44.37382836,Isolé 1536,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4135",./0.png
0.67285611,44.37389656,Isolé 1537,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4136",./0.png
0.67290096,44.37397099,Isolé 1538,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4137",./0.png
0.67285521,44.3740665,Isolé 1539,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4138",./0.png
0.67295919,44.37420057,Isolé 154,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4139",./0.png
0.67324726,44.37440336,Isolé 1540,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4140",./0.png
0.67313632,44.37447008,Isolé 1541,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4141",./0.png
0.67333731,44.37477138,Isolé 1542,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4142",./0.png
0.67349821,44.37479474,Isolé 1543,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4143",./0.png
0.67337724,44.37497291,Isolé 1544,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MIMOSA,,,ISOLE ZONE 3,"4144",./0.png
0.67340756,44.37515301,Isolé 1545,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4145",./0.png
0.67357418,44.37559608,Isolé 1546,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4146",./0.png
0.67363974,44.37568639,Isolé 1547,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 3,"4147",./0.png
0.67366398,44.37577788,Isolé 1548,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRUITIER,,,ISOLE ZONE 3,"4148",./0.png
0.66943545,44.37382766,Isolé 1549,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 3,"4149",./0.png
0.66967592,44.37374398,Isolé 155,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4150",./0.png
0.66982319,44.37369025,Isolé 1550,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 3,"4151",./0.png
0.66926673,44.37743686,Isolé 1551,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER/ORME,,,ISOLE ZONE 3,"4152",./0.png
0.66906152,44.37726548,Isolé 1552,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4153",./0.png
0.66896109,44.37709364,Isolé 1553,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 3,"4154",./0.png
0.66890366,44.37702469,Isolé 1554,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 3,"4155",./0.png
0.66867629,44.3768623,Isolé 1555,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TAMARIS,,,ISOLE ZONE 3,"4156",./0.png
0.66875367,44.3766513,Isolé 1556,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 3,"4157",./0.png
0.66689974,44.37498387,Isolé 1557,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4158",./0.png
0.67443519,44.38234957,Isolé 1558,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 3,"4159",./0.png
0.67412986,44.3820554,Isolé 1559,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4160",./0.png
0.67488137,44.37956607,Isolé 156,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4161",./0.png
0.67509576,44.37954719,Isolé 1560,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 3,"4162",./0.png
0.6753962,44.37941226,Isolé 1561,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4163",./0.png
0.67757951,44.38322382,Isolé 1562,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4164",./0.png
0.67764834,44.38315862,Isolé 1563,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4165",./0.png
0.67902393,44.38187591,Isolé 1564,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE/PEUPLIER,,,ISOLE ZONE 3,"4166",./0.png
0.6791657,44.38176928,Isolé 1565,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4167",./0.png
0.67946677,44.38159153,Isolé 1566,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4168",./0.png
0.68069835,44.38054063,Isolé 1567,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 3,"4169",./0.png
0.6814509,44.37997395,Isolé 1568,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 3,"4170",./0.png
0.68068234,44.37966416,Isolé 1569,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 3,"4171",./0.png
0.68045053,44.3795756,Isolé 157,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE,,,ISOLE ZONE 3,"4172",./0.png
0.6803215,44.37950425,Isolé 1570,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 3,"4173",./0.png
0.68041259,44.37910119,Isolé 1571,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 3,"4174",./0.png
0.68051249,44.37903698,Isolé 1572,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 3,"4175",./0.png
0.68042653,44.37881082,Isolé 1573,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 3,"4176",./0.png
0.6805061,44.37866567,Isolé 1574,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 3,"4177",./0.png
0.68067892,44.37867628,Isolé 1575,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MAGNOLIA,,,ISOLE ZONE 3,"4178",./0.png
0.68073643,44.37859053,Isolé 1576,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 3,"4179",./0.png
0.68083033,44.37842687,Isolé 1577,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 3,"4180",./0.png
0.68093921,44.37828154,Isolé 1578,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 3,"4181",./0.png
0.6809723,44.3781978,Isolé 1579,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MAGNOLIA,,,ISOLE ZONE 3,"4182",./0.png
0.68100105,44.37812099,Isolé 158,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 3,"4183",./0.png
0.68105169,44.37802495,Isolé 1580,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,FRENE,,,ISOLE ZONE 3,"4184",./0.png
0.68108243,44.37794401,Isolé 1581,2 COTES,Réseau public,Arbre public,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 3,"4185",./1.png
0.68111494,44.37784604,Isolé 1582,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 3,"4186",./0.png
0.68119413,44.37765695,Isolé 1583,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 3,"4187",./0.png
0.68125789,44.37757908,Isolé 1584,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,POMMIER,,,ISOLE ZONE 3,"4188",./0.png
0.68131685,44.37750619,Isolé 1585,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 3,"4189",./0.png
0.68136339,44.37741879,Isolé 1586,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4190",./0.png
0.68142546,44.37733778,Isolé 1587,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4191",./0.png
0.68143718,44.37726586,Isolé 1588,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 3,"4192",./0.png
0.68133719,44.37717331,Isolé 1589,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 3,"4193",./0.png
0.68146489,44.37707745,Isolé 159,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 3,"4194",./0.png
0.68146873,44.37695107,Isolé 1590,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4195",./0.png
0.68040918,44.37634187,Isolé 1591,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4196",./0.png
0.68026034,44.37625635,Isolé 1592,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4197",./0.png
0.67996464,44.37595833,Isolé 1593,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4198",./0.png
0.67992397,44.37587716,Isolé 1594,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4199",./0.png
0.68000522,44.37582163,Isolé 1595,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4200",./0.png
0.67983781,44.37559202,Isolé 1596,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AUBÉPINE/NOISETIER,,,ISOLE ZONE 3,"4201",./0.png
0.68186962,44.38000147,Isolé 1597,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 3,"4202",./0.png
0.68197844,44.37999491,Isolé 1598,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 3,"4203",./0.png
0.68209675,44.37998477,Isolé 1599,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 3,"4204",./0.png
0.68217594,44.37997097,Isolé 16,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 3,"4205",./0.png
0.68227891,44.37994751,Isolé 160,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 3,"4206",./0.png
0.68362154,44.38028459,Isolé 1600,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4207",./0.png
0.68401394,44.38037169,Isolé 1601,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 3,"4208",./0.png
